Date,residual
2016-10-26,-0.007331658856770694
2016-10-27,-0.0059895723923402925
2016-10-28,0.005041042753130108
2016-11-01,-0.004652312298324193
2016-11-02,-0.027170884346300092
2016-11-03,-0.0007056914577453932
2016-11-04,-0.01903386857590309
2016-11-07,-0.005286402392829194
2016-11-08,0.0014435143813659066
2016-11-09,0.00019463877585830687
2016-11-10,0.004855757373796506
2016-11-11,-0.009498973010992494
2016-11-15,-0.017357061845412892
2016-11-16,0.0002652930029859069
2016-11-17,-0.009860931420399293
2016-11-18,0.009021476404584707
2016-11-21,0.003141359138641607
2016-11-22,0.009084197971829506
2016-11-23,0.006609720812695707
2016-11-24,-0.02259135762964709
2016-11-25,0.005509662448473706
2016-11-28,-0.008020981015418394
2016-11-29,0.010236213412455506
2016-11-30,-0.008598160085873593
2016-12-01,0.006846429767889007
2016-12-02,-0.003912428556414993
2016-12-05,-0.001806224991228593
2016-12-06,0.010454455661312307
2016-12-07,-0.006937989067382494
2016-12-08,0.01980111205828981
2016-12-09,0.007786307454935406
2016-12-12,-0.002603314796933093
2016-12-13,0.011290632758241907
2016-12-14,0.017867782377013607
2016-12-15,-0.007102364344758593
2016-12-16,0.003079698972375407
2016-12-19,0.0041940056425015075
2016-12-20,-0.005286812578902794
2016-12-21,0.004143379537604807
2016-12-22,-0.010255667616584193
2016-12-23,0.0028419727829555068
2016-12-26,-0.010261023428834793
2016-12-27,0.015433447969027807
2016-12-28,-0.015089802011636394
2016-12-29,0.013991967431269906
2016-12-30,0.014882448959559208
2017-01-02,0.0015903693867444068
2017-01-03,0.003053906171156207
2017-01-04,-0.02153658390251499
2017-01-05,0.008658164578720807
2017-01-06,-0.003177596435696393
2017-01-09,0.001653879784116707
2017-01-10,0.010309978143224407
2017-01-11,-0.004393783435410193
2017-01-12,-0.003436391954457993
2017-01-13,0.005631737409184406
2017-01-16,-0.013962924101348594
2017-01-17,-0.03396189207648259
2017-01-18,-0.009291522882050693
2017-01-19,0.00021213167841680684
2017-01-20,-0.008572840764867593
2017-01-23,-0.010598848928816894
2017-01-24,0.010258088583067307
2017-01-25,-0.010682910408736094
2017-01-27,0.0067370304730419075
2017-01-30,0.018134314637853307
2017-01-31,-0.0005183304414418932
2017-02-01,0.003347418014458207
2017-02-02,-0.006777288974503493
2017-02-03,-0.010385261759795494
2017-02-06,0.006808749598709607
2017-02-07,-0.011274799679902994
2017-02-08,-0.006494236579084394
2017-02-09,0.006485131781954607
2017-02-10,-0.003421733105455793
2017-02-13,-0.0011922783215414933
2017-02-14,0.01828537271519781
2017-02-15,0.0005268160074924069
2017-02-16,0.014391022962254906
2017-02-17,0.006564991481522507
2017-02-20,-0.0009939424698953438
2017-02-21,0.010931424287595406
2017-02-22,0.10312590142355561
2017-02-23,-0.02161066569009409
2017-02-27,0.04548044491857691
2017-02-28,-0.0015873309033196932
2017-03-01,-0.0037725734679287934
2017-03-02,0.0009200793713438069
2017-03-03,0.01657223562989061
2017-03-06,0.035609770257497605
2017-03-07,-0.0012074938928350932
2017-03-08,-0.011493591060823193
2017-03-09,-0.004353592941130993
2017-03-10,-0.0048722417418067925
2017-03-14,0.005205112960127507
2017-03-15,0.011009182735666107
2017-03-16,-0.006510519113690293
2017-03-17,0.001446325091019407
2017-03-20,-0.016318528231111393
2017-03-21,-0.014262729059138893
2017-03-22,-0.004150594637073093
2017-03-23,0.009837189621538006
2017-03-24,0.009606542278534606
2017-03-27,-0.028997455686501392
2017-03-28,-0.005186287794196694
2017-03-29,0.007810594717306506
2017-03-30,0.010178062055820607
2017-03-31,0.03788370102556981
2017-04-03,0.03898470544269891
2017-04-05,0.028029576643891708
2017-04-06,0.015570085841203606
2017-04-07,-0.023326319493728393
2017-04-10,-0.01901507780359339
2017-04-11,-0.007437791999337593
2017-04-12,-0.014362508009562694
2017-04-13,0.007043737229523906
2017-04-17,0.018724919696828508
2017-04-18,-0.016578185955419093
2017-04-19,-0.0019232625897478931
2017-04-20,-0.00035326931887359313
2017-04-21,0.02287321659926081
2017-04-24,0.009666664565693206
2017-04-25,0.009905268781808906
2017-04-26,-0.012377764261879493
2017-04-27,-0.005819668833452493
2017-04-28,-0.011098337353069594
2017-05-02,-0.01872658410689799
2017-05-03,-0.0012296074832480932
2017-05-04,-0.009808348704952494
2017-05-05,-0.02301492875614209
2017-05-08,-0.006071672912434593
2017-05-09,0.005849451444828508
2017-05-10,0.02047942153322321
2017-05-11,-0.0005697855942107932
2017-05-12,-0.007617000004501993
2017-05-15,-0.005614196450951993
2017-05-16,0.008134635406861306
2017-05-17,-0.003263196983629893
2017-05-18,-0.020114785506716092
2017-05-19,-0.007325348786372993
2017-05-22,0.003109648911023707
2017-05-23,-0.015047414610231593
2017-05-24,-0.0069318705804519935
2017-05-25,0.002752597061529907
2017-05-26,0.025504476278309707
2017-05-29,0.013649030059583107
2017-05-30,0.0009029737343454068
2017-05-31,-0.014715957664508393
2017-06-01,-0.010230499517970993
2017-06-02,-0.003539565896573193
2017-06-05,0.0025651957902236068
2017-06-06,-0.013428866568622494
2017-06-07,0.018859745948333107
2017-06-08,-0.006367587030959894
2017-06-09,0.002098050305535807
2017-06-12,-0.013141654893164694
2017-06-13,-0.004773632021608593
2017-06-14,0.03140145483703351
2017-06-15,0.01839619310476411
2017-06-16,0.0025970908246176067
2017-06-19,0.013716463400037807
2017-06-20,0.0012964331873738066
2017-06-21,0.005908288681544107
2017-06-22,0.006560657170159407
2017-06-23,0.0013299337789368067
2017-06-27,4.017890092506793e-06
2017-06-28,-0.02816274238720329
2017-06-29,-0.005057009999523793
2017-06-30,-0.010061828540521893
2017-07-03,-0.0001405722308388932
2017-07-04,0.028284175064632208
2017-07-05,0.013551697427196406
2017-07-06,-0.0009705360353811933
2017-07-07,0.03223415670071791
2017-07-10,0.00023843930434960673
2017-07-11,0.00010341161500790688
2017-07-12,0.010245408230678706
2017-07-13,0.014270039305798307
2017-07-14,0.006723749882735407
2017-07-17,0.010766692157265006
2017-07-18,-0.02163983662703479
2017-07-19,0.007648320058445006
2017-07-20,-0.003546473490474493
2017-07-21,0.03513488442763881
2017-07-24,0.01800439870919831
2017-07-25,-0.009044385792829094
2017-07-26,0.011874753481758307
2017-07-27,-0.018274919332095692
2017-07-28,-0.0011205945971948933
2017-07-31,0.012028963752047706
2017-08-01,-0.008108632584001194
2017-08-02,0.014936762545293107
2017-08-03,0.011845686328792007
2017-08-04,-0.017984310999002794
2017-08-07,-0.004482810160749493
2017-08-08,-0.009475519008522493
2017-08-09,-0.003243879101537693
2017-08-10,-0.009980120770643893
2017-08-11,-0.025242617242578393
2017-08-14,0.016282810163979707
2017-08-16,-0.005328949797233293
2017-08-17,-0.0002627292884423932
2017-08-18,0.004381425281664407
2017-08-21,-0.007907911514741394
2017-08-22,-0.0036855757655356934
2017-08-23,0.013102659063012907
2017-08-24,-0.009789823705011394
2017-08-28,-0.001857911323290893
2017-08-29,-0.02310471991805409
2017-08-30,0.01973727105165931
2017-08-31,0.018348817330534308
2017-09-01,0.008835037016993307
2017-09-04,0.001115336869831007
2017-09-05,0.010960181221588606
2017-09-06,0.006908509727105007
2017-09-07,-0.006507863403053994
2017-09-08,-0.0023691214848113934
2017-09-11,0.0003223957315902069
2017-09-12,0.006226009356964707
2017-09-13,0.029291098909518407
2017-09-14,-0.006985507273709493
2017-09-15,-0.0033333221642255933
2017-09-18,0.0035439920503498065
2017-09-19,-0.009154677863352693
2017-09-20,0.009242899086012106
2017-09-21,-0.007771062810230793
2017-09-22,-0.029780060373744893
2017-09-25,0.004163306402743207
2017-09-26,-0.002667690619163393
2017-09-27,-0.026778668646818993
2017-09-28,-0.016920457600819293
2017-09-29,-0.007983226192506793
2017-10-03,0.021199102474603108
2017-10-04,0.024452778305316208
2017-10-05,0.005550474714020306
2017-10-06,0.014630404057345106
2017-10-09,-0.008576245505838492
2017-10-10,0.014094478970903707
2017-10-11,-0.004524784627481193
2017-10-12,0.03716772721470271
2017-10-13,0.003329392957688407
2017-10-16,-0.0005016196916623932
2017-10-17,-0.003699277903456893
2017-10-18,0.04399577435935141
2017-10-19,-0.005943839247415893
2017-10-23,0.03137814780015521
2017-10-24,-0.0067708007435438936
2017-10-25,0.005128411979307407
2017-10-26,0.007046817849652606
2017-10-27,-0.01959898729802489
2017-10-30,0.012611445542345707
2017-10-31,-0.0026532116546809934
2017-11-01,0.011457900936812206
2017-11-02,-0.007167071484017793
2017-11-03,-0.0022753035334579933
2017-11-06,-0.014534181066999894
2017-11-07,-0.02895856018191089
2017-11-08,-0.021966188816737293
2017-11-09,0.013302726685544006
2017-11-10,-0.01956384084274719
2017-11-13,-0.010678678996870694
2017-11-14,0.012095911360012606
2017-11-15,-0.004290099673045093
2017-11-16,0.021644597477424907
2017-11-17,0.007965978728262307
2017-11-20,0.008865792914423007
2017-11-21,0.011724638867921206
2017-11-22,-0.002833056302163693
2017-11-23,0.016407359400832607
2017-11-24,0.003419160583887407
2017-11-27,-0.0006382549955158932
2017-11-28,-0.009345674673147293
2017-11-29,0.0019041877994369068
2017-11-30,-0.027086559001931593
2017-12-01,-0.013403527386524994
2017-12-04,-0.010284664160155794
2017-12-05,0.012430213170466206
2017-12-06,0.013172870154123707
2017-12-07,0.004372776959401607
2017-12-08,-0.012290894536585394
2017-12-11,-0.006181030027012693
2017-12-12,-0.0015013897987383932
2017-12-13,-0.0019391423947236932
2017-12-14,0.0065603249254761065
2017-12-15,-0.0028019372158238935
2017-12-18,0.0004570184532618068
2017-12-19,0.004459288922060108
2017-12-20,-0.009360696880951194
2017-12-21,-0.0065806019103424925
2017-12-22,0.007226211599825706
2017-12-26,0.009260152597898906
2017-12-27,-0.0074289445944612925
2017-12-28,-0.0004141186631053932
2017-12-29,-0.004315191708896894
2018-01-01,-0.013245478606402893
2018-01-02,0.0006366375581751068
2018-01-03,0.003097015787675407
2018-01-04,0.0050931000791178075
2018-01-05,0.0022992345471414067
2018-01-08,0.004823254390552107
2018-01-09,0.012364779641538606
2018-01-10,0.0005856896071979069
2018-01-11,-0.0057943664490993935
2018-01-12,0.011024330635320706
2018-01-15,-0.0007430644557971932
2018-01-16,-0.02889261824950219
2018-01-17,0.0007769108729770069
2018-01-18,-0.0061066007094394935
2018-01-19,0.011632915175962107
2018-01-22,0.04135881141854981
2018-01-23,0.011121113175985006
2018-01-24,-0.018238317421414692
2018-01-25,-0.0013667621111181933
2018-01-29,-0.002351610244612193
2018-01-30,-0.015627949789696092
2018-01-31,0.010502589982736106
2018-02-01,-0.019220269527352292
2018-02-02,-0.043651799721471894
2018-02-05,-0.003336736478440893
2018-02-06,-0.012103506464629994
2018-02-07,0.0016738672783426067
2018-02-08,0.010383329573615407
2018-02-09,-0.008335584426593092
2018-02-12,0.018566365007110508
2018-02-14,0.018730337500415608
2018-02-15,0.001238644366851107
2018-02-16,-0.016356627297066793
2018-02-19,0.005266788592639706
2018-02-20,-0.007286254097921094
2018-02-21,0.008016023021963307
2018-02-22,-0.0062956393861215935
2018-02-23,0.009752257297562406
2018-02-26,0.003850906768709707
2018-02-27,0.011591066097464407
2018-02-28,0.0033508156507612067
2018-03-01,-0.007364693785157294
2018-03-05,-0.026856880837785393
2018-03-06,-0.015343236098574194
2018-03-07,-0.02433865702532149
2018-03-08,0.02319512977300491
2018-03-09,0.0009076275057146067
2018-03-12,0.017760547776239307
2018-03-13,0.0007638136658608067
2018-03-14,-0.003910176344294193
2018-03-15,-0.01964309808465009
2018-03-16,-0.013871296924257594
2018-03-19,-0.005969150894561194
2018-03-20,-0.007286415782909993
2018-03-21,0.007046553982586707
2018-03-22,0.011564184609180206
2018-03-23,-0.016716780511567192
2018-03-26,0.007121345720308007
2018-03-27,-0.002344746176547193
2018-03-28,-0.02008812059889299
2018-04-02,0.010644086179764606
2018-04-03,0.0064631289957012075
2018-04-04,-0.006083677203420793
2018-04-05,0.013851479222656806
2018-04-06,0.0021773288063372067
2018-04-09,0.004572350087113406
2018-04-10,0.0002447282937366069
2018-04-11,0.014034971332111106
2018-04-12,-0.0032132301938068934
2018-04-13,0.009968891112320407
2018-04-16,-0.002820152900067593
2018-04-17,0.006753335396402707
2018-04-18,-0.007542000706761693
2018-04-19,0.003672722815346007
2018-04-20,-0.016300837913398494
2018-04-23,0.007790511819076706
2018-04-24,0.03483107395557091
2018-04-25,-0.00043713949461579316
2018-04-26,0.004083880187140407
2018-04-27,0.02035102755419771
2018-04-30,-0.03458461125894459
2018-05-02,0.008809891508598606
2018-05-03,-0.012378133703394193
2018-05-04,-0.008888329077057893
2018-05-07,0.016814064381421908
2018-05-08,-0.004925584272485593
2018-05-09,0.008976644813066507
2018-05-10,0.0036448439271578067
2018-05-11,0.007320588849776806
2018-05-14,-0.003583361476989593
2018-05-15,-0.008685074625641493
2018-05-16,-0.02446687214963469
2018-05-17,-0.012260664498621893
2018-05-18,-0.013140327962597493
2018-05-21,-0.0035815861205330934
2018-05-22,-0.005852377874497893
2018-05-23,-0.01667084324579189
2018-05-24,0.0030373651484961067
2018-05-25,0.004489350148000606
2018-05-28,-0.0013356110449524931
2018-05-29,-0.004111136553458293
2018-05-30,-0.002373747752103293
2018-05-31,0.004813515674745807
2018-06-01,0.009034818757264307
2018-06-04,0.010106826401263206
2018-06-05,0.006300446499089507
2018-06-06,0.006196621307589308
2018-06-07,0.01670294716429751
2018-06-08,0.012393688748476206
2018-06-11,-0.002629414034769793
2018-06-12,0.013747018083096207
2018-06-13,0.004449969120360907
2018-06-14,0.004520672672612008
2018-06-15,0.005280429843048107
2018-06-18,0.0004292712495085069
2018-06-19,-0.02028914909924229
2018-06-20,0.02212381017478191
2018-06-21,0.011482197495506006
2018-06-22,-0.019928735296867194
2018-06-25,-0.008883495301335094
2018-06-26,-0.02661576784153579
2018-06-27,-0.007710703128543293
2018-06-28,-0.022777533251008293
2018-06-29,0.02778558178189691
2018-07-02,-0.013161590577226493
2018-07-03,0.010176266455152407
2018-07-04,0.018269657916264507
2018-07-05,-0.02709729206198479
2018-07-06,0.012538599522926406
2018-07-09,0.018900538595355208
2018-07-10,0.027378626412787807
2018-07-11,0.011789845143144006
2018-07-12,0.04016734473924001
2018-07-13,0.015092720074993406
2018-07-16,-0.02259298632567929
2018-07-17,0.013993986551882007
2018-07-18,-0.0007179060565612931
2018-07-19,0.010294000364062406
2018-07-20,0.020411786426171308
2018-07-23,-0.008326857468722092
2018-07-24,-0.009282052476048193
2018-07-25,0.0028724012033086066
2018-07-26,-0.0049444411000116924
2018-07-27,0.01623849137888361
2018-07-30,0.017992762891680808
2018-07-31,0.02870641736195341
2018-08-01,0.0044389159093220065
2018-08-02,-0.021234583249938793
2018-08-03,0.006432819892218207
2018-08-06,0.012308399492297806
2018-08-07,-0.007969511451640293
2018-08-08,0.026995259133467807
2018-08-09,-0.0006954517918434932
2018-08-10,-0.012254766572863394
2018-08-13,-0.014697800803086993
2018-08-14,0.018196465528863007
2018-08-16,-0.009029372294587194
2018-08-17,0.0015529060805698066
2018-08-20,0.024647107494785207
2018-08-21,0.009010005427895306
2018-08-23,0.01678179815128261
2018-08-24,0.005420185425960606
2018-08-27,0.009998285412430806
2018-08-28,0.020168539189739806
2018-08-29,-0.01988222258251239
2018-08-30,-0.016278994632443793
2018-08-31,-0.02697449082111189
2018-09-03,-0.011019374637242294
2018-09-04,0.009458828906654707
2018-09-05,-0.013011671953082194
2018-09-06,0.02674901449904061
2018-09-07,0.012642483770286407
2018-09-10,-0.01885415675661409
2018-09-11,-0.015458791703774294
2018-09-12,0.010985888978635306
2018-09-14,-0.00038227586478019316
2018-09-17,-0.02288632432270449
2018-09-18,-0.008064135650480293
2018-09-19,-0.006173029461042093
2018-09-21,0.0046583809236472075
2018-09-24,0.010979077766743906
2018-09-25,-0.002078812729610793
2018-09-26,0.01585998260537451
2018-09-27,0.0009753950879750068
2018-09-28,0.0024431132890629067
2018-10-01,-0.021988928554404392
2018-10-03,-0.02273395787691789
2018-10-04,-0.0721279490051075
2018-10-05,-0.06854224760125409
2018-10-08,0.05522395610051221
2018-10-09,-0.01849681279042329
2018-10-10,0.010092896891146307
2018-10-11,-0.013961166588758893
2018-10-12,0.034101483120507606
2018-10-15,0.010748140223252007
2018-10-16,0.019980475824280607
2018-10-17,-0.011699770312794193
2018-10-19,-0.045301461324890595
2018-10-22,-0.03662649580660029
2018-10-23,-0.008410471235646593
2018-10-24,-0.009423189460780393
2018-10-25,-0.015300129449054893
2018-10-26,0.012684912757891506
2018-10-29,0.039335219558306905
2018-10-30,-0.029623487498098792
2018-10-31,0.0031115664801743066
2018-11-01,-0.005623584734181094
2018-11-02,0.01660173235232411
2018-11-05,0.013324191447177907
2018-11-06,0.011676651533644207
2018-11-07,0.005058758848588307
2018-11-09,-0.01655353524556799
2018-11-12,-0.013277862276491593
2018-11-13,0.016948066890221408
2018-11-14,-0.002266269703550693
2018-11-15,-0.0019034240252455933
2018-11-16,0.02657067816020211
2018-11-19,0.018946779545595607
2018-11-20,-0.011918033554511794
2018-11-21,-0.02267674155314039
2018-11-22,-0.009972472732483693
2018-11-26,0.005335897206363807
2018-11-27,0.015587753318715708
2018-11-28,0.020539065966462707
2018-11-29,0.012756286831382106
2018-11-30,-0.0017143159707728932
2018-12-03,-0.010453679898942594
2018-12-04,-0.004496208939148294
2018-12-05,0.0015695622996946068
2018-12-06,-0.02854896608954779
2018-12-07,0.008091377007563107
2018-12-10,-0.04006885289452549
2018-12-11,0.005772417974702206
2018-12-12,0.010828937514177307
2018-12-13,-0.004012549829575994
2018-12-14,0.0037401456589191066
2018-12-17,0.014888023187422507
2018-12-18,0.0048354472289088065
2018-12-19,-0.0005492538374368932
2018-12-20,-0.008273241086234492
2018-12-21,-0.02625423408640429
2018-12-24,-0.010995371013867094
2018-12-26,0.007510459289955206
2018-12-27,0.018797154605025707
2018-12-28,0.003863538674908007
2018-12-31,-0.004728756508256093
2019-01-01,-0.0011239642768785933
2019-01-02,-0.014010640954250494
2019-01-03,-0.013315096303937693
2019-01-04,0.004483656130038607
2019-01-07,0.004635851978414306
2019-01-08,-0.0009914775005085154
2019-01-09,0.004605922192671207
2019-01-10,-0.0038312625451108933
2019-01-11,-0.009470385630510994
2019-01-14,-0.0020400404044948932
2019-01-15,0.028610063999135207
2019-01-16,0.0046165167424464075
2019-01-17,-0.0021784508371647934
2019-01-18,0.04214506472131141
2019-01-21,0.04315956421797551
2019-01-22,-0.002963364902298893
2019-01-23,-0.008092002020008593
2019-01-24,0.016198984676481707
2019-01-25,-0.0020640440643075932
2019-01-28,-0.014191445904800494
2019-01-29,-0.01639156233041649
2019-01-30,-0.013326731797508094
2019-01-31,0.025061674401125007
2019-02-01,0.017508008902684107
2019-02-04,0.03133513421421421
2019-02-05,-0.0003978093026405932
2019-02-06,0.013474138939195506
2019-02-07,-0.016166825286112494
2019-02-08,-0.010791751990503893
2019-02-11,-0.020222395258150193
2019-02-12,0.0016091810520712066
2019-02-14,-0.02686377397426209
2019-02-15,0.015505131281221407
2019-02-18,-0.02066177561857969
2019-02-19,-0.0041849661427981934
2019-02-20,0.013994467890848907
2019-02-21,0.009214758956112106
2019-02-22,-0.012638477647358993
2019-02-25,-0.0009417907380840653
2019-02-26,-0.010727536357674894
2019-02-27,0.001758875519502707
2019-02-28,0.005250829914806307
2019-03-01,-0.004970814073255192
2019-03-05,0.008515760661714906
2019-03-06,0.02079847779483831
2019-03-07,0.0033987997667796065
2019-03-08,-0.003383829076342193
2019-03-11,0.02788119742215741
2019-03-12,0.019779256472058308
2019-03-13,0.011008310780273707
2019-03-14,-0.005178180487638993
2019-03-15,-0.015845583148987492
2019-03-18,0.02035975717542361
2019-03-19,0.01853750442158551
2019-03-20,-0.0017004176606860931
2019-03-22,-0.025707130392894392
2019-03-25,-0.013878620503771994
2019-03-26,0.03090322065537681
2019-03-27,-0.014153706912287293
2019-03-28,0.007034864169739207
2019-04-01,0.02224801567382331
2019-04-02,-0.002446901729598493
2019-04-03,-0.011389681819289394
2019-04-04,-0.01713907246825299
2019-04-05,-0.0002730985510882932
2019-04-08,-0.01927521277828249
2019-04-09,0.003003153336837807
2019-04-10,-0.003189188165489293
2019-04-11,0.010599588331907507
2019-04-12,-0.0036522539408574933
2019-04-15,-0.003099871819058493
2019-04-16,0.0017814835900250067
2019-04-18,0.03002083407574921
2019-04-22,-0.030632602748669493
2019-04-23,0.012756105794092006
2019-04-24,0.01773154055741861
2019-04-25,-0.013283916156491493
2019-04-26,0.013853824841134907
2019-04-30,-0.0009010260095934932
2019-05-02,0.007855967153792606
2019-05-03,0.0017998862214073067
2019-05-06,-0.018047004467328893
2019-05-07,-0.031250711469801296
2019-05-08,-0.03423817007193009
2019-05-09,-0.034551610005040694
2019-05-10,-0.0051282674010026934
2019-05-13,-0.016284717704811793
2019-05-14,0.021888335113674107
2019-05-15,-0.003721646420152593
2019-05-16,0.005799456609177507
2019-05-17,0.0007178021699524068
2019-05-20,0.044222736201762106
2019-05-21,0.009527826058261106
2019-05-22,-0.0004532387899392932
2019-05-23,-0.0057619099253045925
2019-05-24,0.001308008099553607
2019-05-27,-0.02069399615815829
2019-05-28,0.009044428473762406
2019-05-29,-0.009017073665108793
2019-05-30,0.011737440635342407
2019-05-31,-0.0006002917575350932
2019-06-03,0.021439073459722607
2019-06-04,-0.007206934217274294
2019-06-06,-0.019042465588023093
2019-06-07,-0.010324989254245494
2019-06-10,0.002326027279793407
2019-06-11,0.006650817191139106
2019-06-12,0.0013537082325693066
2019-06-13,-0.004586078873974693
2019-06-14,-0.008236280563846093
2019-06-17,-0.028019645032169492
2019-06-18,-0.0019152996596520932
2019-06-19,-0.003754557866673593
2019-06-20,0.014172640607087507
2019-06-21,-0.014292640756036893
2019-06-24,-0.014355895179757994
2019-06-25,0.02525118795657451
2019-06-26,-0.002213694239595893
2019-06-27,-0.01647595086032099
2019-06-28,-0.01755994499436219
2019-07-01,0.011589712832905306
2019-07-02,0.0066755094971079065
2019-07-03,0.002261625259586007
2019-07-04,0.00022897411332130683
2019-07-05,-0.017114446923037593
2019-07-08,-0.009885586501039493
2019-07-09,0.02125476061493081
2019-07-10,-0.0018779759387230932
2019-07-11,0.001208085665998707
2019-07-12,-0.001720576594834793
2019-07-15,-0.004343199437863993
2019-07-16,0.012255486668671106
2019-07-17,-0.009561719491847193
2019-07-18,-0.016626365336458494
2019-07-19,-0.011136774307073194
2019-07-22,0.02400641584701091
2019-07-23,-0.006343416943843293
2019-07-24,-0.012312081792400094
2019-07-25,-0.023065340484417492
2019-07-26,-0.015378041875746594
2019-07-29,-0.003251870387231293
2019-07-30,-0.026029193753821293
2019-07-31,-0.013384469441260394
2019-08-01,0.011031803990402106
2019-08-02,0.008551367292404107
2019-08-05,-0.03613260659837899
2019-08-06,-0.014151444433133894
2019-08-07,-0.01779386011786959
2019-08-08,0.037082906435945605
2019-08-09,0.007524590899298307
2019-08-13,0.09162015806264091
2019-08-14,0.009633777292449807
2019-08-16,-0.008889517523170094
2019-08-19,0.010458341697202706
2019-08-20,-0.013865714429396594
2019-08-21,-0.004827355183595193
2019-08-22,-0.02012548213970619
2019-08-23,0.022171377182541207
2019-08-26,-0.008019573847741794
2019-08-27,0.005433362616684107
2019-08-28,-0.010002103708131094
2019-08-29,-0.01810666442140989
2019-08-30,0.004560160856689307
2019-09-03,-0.035243116134354095
2019-09-04,-0.005262480294577593
2019-09-05,-0.0030261283014523933
