Date,NSEI,SENSEX,TCS,HDFCBANK,RELIANCE,ITC,MARUTI
2016-05-20,-0.0043390900326887305,-0.0038586708575820694,-0.01087247772597344,0.0014035103096636803,-0.01803378082067919,0.016789270918026844,0.0046623976266797484
2016-05-23,-0.0024094956185152228,-0.0028315006593633285,-0.01507775220985419,-0.0036440766794809676,-0.0045060343931044855,0.04873952906405066,-0.007914770180054376
2016-05-24,0.0022997953380343716,0.0029725991763882575,-0.009578443884406873,0.002811103756249267,0.01117389462156737,0.0034539279203391615,0.002640930391901719
2016-05-25,0.02372628133662147,0.022495068564030163,0.023528391629696443,0.028835966695161197,0.011365920592216305,0.022725142235268336,0.03425449578787898
2016-05-26,0.01683935953427884,0.01858540569474343,0.008768715522598391,0.008444577947024356,-0.004583578499730123,0.01781526722464477,0.013950722050138253
2016-05-27,0.010723434761835904,0.010823131318630885,0.009352817872195551,0.0029956697133375343,0.02898908130483946,-0.008728871216571399,0.006921170549412992
2016-05-30,0.00267522622300298,0.002697681670714047,0.024478199161078962,-0.005958031286732002,-0.006174986917493186,0.01705171052782184,-0.018215906702410578
2016-05-31,-0.002252323946025925,-0.0021590129474073905,-0.025742168054909698,0.001820859234099359,-0.011263614751884532,-0.015405609025082256,0.021826776256995473
2016-06-01,0.002429626233098503,0.0017222605203528474,0.024660379799044563,-0.005727704115821908,-0.0044468889078670415,0.029056792687345734,0.0009006838137022299
2016-06-02,0.004756425442881351,0.004825177607377995,0.0062833220379321375,-0.00016990990522991467,0.0027749953362308233,-0.009452432563003654,0.005100658202547237
2016-06-03,0.00022501672869701395,-4.147367009821323e-06,-0.007803033718951191,-0.0027273635379598815,0.0035492754404904403,-0.011518674134531004,0.007448243741590588
2016-06-06,-0.0024053331374922493,-0.002446084505001167,0.0038155360829774665,-0.0005548225679046226,-0.005066715024072188,0.004791997319952834,-0.018170420669560983
2016-06-07,0.007943007071457231,0.008634860900306407,0.007113428561989821,0.0022174456907357865,0.00026171893337334495,0.019907398021940637,-0.0015342864405649692
2016-06-08,0.0007980422292401812,0.0004068172269420245,-0.006883703238228733,-0.009502136946972328,-0.0009951009193285287,0.00013775038270402717,0.0058945305720286
2016-06-09,-0.0084301856371507,-0.009564204977369428,-0.01381402252662145,-0.002756261528081616,0.01771250186447837,-0.02427220456151602,0.002173077466459006
2016-06-10,-0.004098029802836578,-0.0047832609791615965,-0.008377817060710946,0.0016804329995867562,0.005698556858922288,-0.009648339726863853,-0.013924181831422189
2016-06-13,-0.007303144729647215,-0.009012661986286474,-0.0034289345392295445,-0.007302550750361014,0.004494839428661024,-0.0022837291709807417,0.005638916115868753
2016-06-14,-0.00021579029938934013,-4.010395953102375e-05,-0.0047821830734262605,-0.0009113072705337899,-0.0049557365131107645,0.009670198800123764,-0.00734295350891756
2016-06-15,0.011982591110193397,0.012448057661037737,0.008641947844578723,0.015249991034083088,0.008516763547684825,0.017535793923866727,0.025283657208062138
2016-06-16,-0.008056347617289461,-0.0075445283027448795,0.0005664704136956189,-0.006347684179992541,-0.008465407542280978,-0.013017251800628848,-0.030266199005218652
2016-06-17,0.003611098919741096,0.0037797458944783813,0.017168173759551486,0.006732159332462295,-0.0014351803310352906,0.013851188895850797,0.0074159558291846395
2016-06-20,0.008324876233428924,0.00901097945494378,0.02155192976023823,0.0017506239430487014,0.015572084061125757,-0.005014457290508645,0.00453463819456168
2016-06-21,-0.0022601974495159993,-0.0020171738719145793,-0.00305073589558269,-0.0046179983430256755,-0.0031356268047657565,0.0012559736154278411,0.005837942690469333
2016-06-22,-0.0019727952444874575,-0.0017592497085132663,0.006185747892001103,0.0041486471215472775,-0.00670862131981842,-0.010656372575382989,-0.0014563258409694413
2016-06-23,0.008103648892520354,0.008799747293878113,-0.008394211803972595,0.015752319421735272,-5.092294645514528e-05,0.015525845282746253,0.004146611558194735
2016-06-24,-0.02223326969760997,-0.022641811405884837,-0.027361947489011662,-0.02398086224864926,-0.030024653775047483,-0.017218849953650306,-0.023924949369392934
2016-06-27,0.0007538756415215175,0.00019886110653111189,-0.030812445966676094,-0.0016796371066911675,0.004404743988343007,0.013603682866741629,-0.01110538596689814
2016-06-28,0.004086897298664738,0.00459458809608293,-0.012863649039043246,0.0060166548375573115,0.0022471020791900997,0.026257716059435054,0.01322835191415983
2016-06-29,0.009325392253691334,0.008104431149126512,0.015684350936603586,0.009330526909050008,0.009456204888691033,-0.00598798826778868,0.012801823859609485
2016-06-30,0.010156680759383363,0.009651341790252843,0.019858188326799642,0.006951556031182804,0.0023241709129742105,0.005716460535122536,0.013452195539567668
2016-07-01,0.004886789454209506,0.005363035958216855,-0.020677180792136873,-0.0016586712705350948,0.004427201352744881,0.027113003775661504,-0.0052200241540987236
2016-07-04,0.005072225932686081,0.004918811224527531,-0.0026627545766491068,-0.001448657861107705,0.0135194789001849,-0.029967194502944494,0.0020145201897232567
2016-07-05,-0.004160026013861895,-0.00411018422479259,-0.003574842405322798,-0.006158147680213055,0.006465245339145831,-0.005527778636614578,-0.00010757191271260069
2016-07-07,0.00023392260969856693,0.0012735752495611763,-0.02258449439920973,0.017055284976859042,-0.005249779554834966,0.014066116870980139,-0.0077576670553298754
2016-07-08,-0.0017646132140196613,-0.0027458899392627245,-0.001317905732972413,-0.009150885522147156,-0.009662851214372381,-0.004666726129159748,0.004986154990378466
2016-07-11,0.01723577043083857,0.01825644475175814,0.01535602239481193,0.020972800910556977,0.01430851021107582,0.013333502843983602,0.02614617007430553
2016-07-12,0.0062569595942427725,0.006546491426050238,0.0003248491868825809,0.0019985513897777807,0.010922409720372173,-0.003014756212003533,0.022760714792871894
2016-07-13,-0.0001818960901545097,0.00025309753168301086,0.01135490037389797,-0.003666755978111169,0.005317666716391223,-0.005247109252730198,-0.01127504108291788
2016-07-14,0.005326478102926302,0.004552943979083679,0.011485982106309578,0.0021682992853984118,-0.0038239160572297592,0.006454067003972774,0.02443626401564636
2016-07-15,-0.002759157252020472,-0.0037867384067524767,-0.030824541358562385,0.019265853275244105,0.007238246821072991,0.0006030219885344579,0.009831186214150023
2016-07-18,-0.003835782110662933,-0.0032326309526933272,-0.004878032187875192,0.003059799170371136,-0.0058957071228986635,0.00020110442061227474,-0.0038761041119883544
2016-07-19,0.0023301434628510975,0.001475088623474008,0.013368398759391553,-0.00744139462339799,0.01141284506146345,0.000602181893927245,0.006923585258689968
2016-07-20,0.004363986470652392,0.004605516300241419,0.011590275976066877,0.011303648548932621,0.0050960849022345656,0.004806833418830259,-0.0036963849936295645
2016-07-21,-0.006529674850687783,-0.007383975571841006,0.004438534617781542,-0.002925806810533338,-0.01640949017224802,0.0013976038821779113,-0.012484676626373314
2016-07-22,0.0036478885225097457,0.003340461526530447,0.0036051734192890095,0.001789075406401608,0.00841095488389243,-0.0029973748323177674,0.0002265562180472358
2016-07-25,0.010997493024321514,0.010451151629080613,0.019872466896226015,0.013036328435795497,0.007754134382515154,0.007575935564965164,0.030308090495029916
2016-07-26,-0.00522458105571566,-0.004238150533183216,-0.0024847163349592805,-0.006557555459727027,0.0012701649380186808,0.0,-0.01756891904372715
2016-07-27,0.002923256300562116,0.0017074940407013628,0.009726936247755447,-0.001494327943635021,-0.010750328336373016,-0.017429980281406188,0.01923752673912027
2016-07-28,0.005844213941164966,0.006554510294742855,0.01604859436934003,0.009254056619489859,0.012993718688980138,0.02750802398419072,0.044066003794958064
2016-07-29,-0.003212961596357644,-0.005572656878699789,1.907617792618055e-05,-0.0018040135262875623,-0.011218424188570886,-0.007301494294031485,-0.0012392079934837597
2016-08-01,-0.00022578173062726137,-0.001739015800163557,0.03339556859778092,-0.0031342983961639703,-0.005335021679669261,-0.007355110141400445,0.022580125100992277
2016-08-02,-0.0015816745902785811,-0.000764785894272535,-0.00334685959362524,0.0008045380871655183,0.0032636412413680205,0.039895835956724746,0.02432044289009916
2016-08-03,-0.009092783738205767,-0.010208606962024191,-0.016021658348690515,-0.0022949711464805844,-0.018787138114650048,-0.03155080994831838,-0.022759782967334274
2016-08-04,0.0007311673892402837,0.0006085112381324365,-0.0016197984631043383,0.00044326785166770577,-0.0009563474818570228,-0.002377358628990578,0.0032365366579156785
2016-08-05,0.015324527088340645,0.01304778260318784,-0.0010943976753248208,0.006626073838931212,0.0231440489846948,0.0017834390579265502,0.010578478152922344
2016-08-08,0.0032423172214173235,0.0037049099973440747,0.00015099487307335124,0.00028010572962511304,0.012711047572013356,-0.010348276396276113,0.010087485516642403
2016-08-09,-0.0038068328301683607,-0.00346238430987178,0.0002642149193325949,-0.001922483442647227,0.001407753897906261,-0.009244405853594984,-0.006209637784213129
2016-08-10,-0.011933940355820738,-0.011109282497836048,0.009463832554378548,-0.01641029804876215,-0.026594821491654486,-0.004654448834898517,-0.020209547322924237
2016-08-11,0.0019630860910879733,0.003045550700550237,0.012812880864532694,0.0010995006161920173,0.01035822925249441,0.020677154594660685,0.003501111268457535
2016-08-12,0.0,0.010455025650102812,0.010480200394117567,0.0003663388842811699,0.021172452649288687,0.009688691392784499,0.004080787933133934
2016-08-16,0.00584861438330897,-0.003123292660264454,-0.017219205257059222,-0.0011399712510460347,-0.010579009660925287,0.003927739773358141,-0.007047094341201543
2016-08-17,-0.002142866284927436,-0.0021130829005535645,-0.025263403563468678,0.006173431497167314,-0.011382741922405515,-0.0055030782325458105,0.005259321100890446
2016-08-18,0.005688787100174508,0.004207126059181832,0.005320132028694857,0.014151404525396316,0.004676681051918763,-0.006128303375917632,0.005302956294004346
2016-08-19,-0.0007323592374657295,-0.0016526370308334037,-0.013372970702389075,-0.004320748330734148,-0.0030987742985226774,-0.00477052619353735,-0.003209000237893278
2016-08-22,-0.004365165253066294,-0.0032628211340597346,-0.021273366825873552,0.002563012358340444,-0.0030099890752097735,0.012474168028642652,-0.012805989223606318
2016-08-23,0.00039963720896274424,0.00016692496343040375,0.020332176511921318,0.0009192354036589023,-0.0013844469064521192,-0.010682651762145667,-0.000816604994819059
2016-08-24,0.002048290749932846,0.002488077234776398,-0.011212411989297344,0.008236357336590672,0.009897004628093065,-0.004584773460050151,0.023461406507754745
2016-08-25,-0.006739142150228972,-0.008015997539910558,-0.008197825977718232,-0.002578959490842969,-0.007672686802847828,0.012706074740026274,-0.003005206006990946
2016-08-26,-0.0022896225356685562,-0.0019295918005468593,-0.010284118182804391,-0.0011528230705373232,0.014897829641516758,0.0013800575526818903,-0.002597723466795543
2016-08-29,0.004062914858462108,0.00432470281740116,-0.00971014642943846,-0.015229710496871718,0.028342442619568864,-0.003947897837746517,0.001320001447153274
2016-08-30,0.015779602831679895,0.015658400272522854,0.01728541409937634,0.0243755472091296,0.008428053312345973,0.01764420750381035,0.02806588223099027
2016-08-31,0.004774598162482491,0.0038439984261362525,-0.012995595483921818,0.017618646866583987,-0.006019575795172649,0.01063110590029126,0.0041639058502660475
2016-09-01,-0.0013154039773137782,-0.001008848439049359,-0.0015146048105219023,-0.0058256040314672575,-0.02948691204236642,0.0036464701606027106,0.001404099317859675
2016-09-02,0.0039808288831952865,0.0038145171796273303,0.0029071084064691277,0.0010900159045927893,-0.015520216765169792,0.007253290894468911,0.01950903670509163
2016-09-06,0.01502334744682976,0.0155074975774383,-0.012302908460138262,0.011835560562597713,0.006442897432738626,-0.001141729113856016,0.03039310041118881
2016-09-07,-0.002804981911681992,-0.0017843268827739678,-0.017667019477157986,-0.01055239684984155,-0.0022085295118987602,0.0007612414079121166,0.0030688526712143727
2016-09-08,0.003866701438088427,0.00410269888537762,-0.04975124755699234,0.0020573836889932196,0.015358314181271204,0.007959077901712241,0.028333159474192016
2016-09-09,-0.009630114351834251,-0.008576070931898272,0.012985358666750102,0.0007752628766644065,0.01073174008663802,-0.025230557873062054,-0.015864589823676667
2016-09-12,-0.01718822993969127,-0.015528039433052143,0.0028010970113934164,-0.008170341102638368,0.0018650960504587033,-0.023701178309926796,-0.013790911121288829
2016-09-14,0.0012613090035689112,0.0006590093737255387,-0.013055630475706792,-0.00819823155729349,-0.0016735841594872625,-0.001586901203618929,0.006527854476377826
2016-09-15,0.0018260991839706975,0.0014320710219788424,-0.0006447569937222397,0.007963962403188418,0.019197189395046443,0.01595302522374009,0.01636453587037856
2016-09-16,0.0042573919410831,0.00652983914675076,0.014823612614141446,0.014161300275985944,0.009857222777880814,0.017240264162858843,0.021931493945800185
2016-09-19,0.0032465772692251704,0.0012395079633265027,0.0208461048354609,-0.005950474912800985,0.006348683909820352,-0.0057782710653642155,-0.014713180793458847
2016-09-20,-0.0036964832905130862,-0.003894520718954908,-0.002054484670701129,-0.0013185092922878283,-0.007604537015243551,-0.007367282311721013,0.004170253629325771
2016-09-21,0.00014242538436093355,-0.0005533622996001242,0.0028628781139863335,0.003525169331652478,-0.001816957713907108,-0.01292603561215877,-0.0024689970654510063
2016-09-22,0.010235493017098918,0.009277593869747136,-0.014776737607607338,0.010692691347427896,0.01545467947390744,0.0062881872773798975,0.01727332227456735
2016-09-23,-0.004056776073301904,-0.0036527787054367877,0.008417191908940858,0.0044283159226328195,0.012638489723225454,-0.007077074658004001,0.0008391259867508438
2016-09-26,-0.012361590017210489,-0.013129577461793218,0.0012499873073767986,-0.012687874100578256,0.003981897501353693,-0.021536075734908344,-0.005890439316598162
2016-09-27,-0.0019104927510724679,-0.0024976163928407402,0.014471915930464263,0.001464874073035638,0.0029760210012419464,-0.008908845110244812,-0.010378796237414889
2016-09-28,0.0044408733836025505,0.0024457052588910955,-0.005371970861832942,-0.0021594365710599916,-0.018036477339281376,0.004464343462464271,0.0018851244889628305
2016-09-29,-0.017755062196059157,-0.01658193490676929,0.006069148925543999,-0.013798715446018406,-0.016828110374354388,-0.005074636025534041,-0.015182130855718512
2016-09-30,0.0023136770509353255,0.001380112704854497,-0.00287529230954231,-0.0036467340186785435,0.010435396967247712,-0.017863116412740077,0.007090449144364186
2016-10-03,0.014634809521913539,0.013449968169455317,-0.007888472520922285,0.01121104385070737,0.0064386188770262365,0.003928447641114552,0.036515336980709634
2016-10-04,0.0035471948830636535,0.0032260615870942644,-0.0027198459230497463,0.0018241012516586608,0.00516674163879749,-0.0045501227065622984,-0.000176145191963073
2016-10-05,-0.0028778699215994408,-0.004016246073529572,-0.007847109340858971,-0.0026789933554391965,-0.006359435162925919,-0.0041545601741619365,0.0016184517644433072
2016-10-06,-0.003941952636502322,-0.004075107855065596,0.0010051003960578342,-0.0032320387197755096,0.01945336839729439,-0.011725534844737595,0.0037280696709274252
2016-10-07,-0.0013730217286713753,-0.0016048583712660047,-0.008808886402664307,-0.0010538301583622456,-0.0016217134423257562,0.006507828156642859,-0.004677820599665594
2016-10-10,0.001286905647953418,0.0007551801057026353,0.005265327237511386,0.002924044284008609,-0.011472219792042715,0.004801253672640726,0.005010630017737938
2016-10-13,-0.015675477121613213,-0.015764415405023158,-0.021830730875412208,-0.0169607589650953,-0.03640993952290916,-0.004801253672640726,0.0010846973219944545
2016-10-14,0.0011716417619602737,0.0011023879772533718,0.015889390580499096,-0.0007524877092706106,0.019206142422913963,0.003967919253448748,-0.004925942450219267
2016-10-17,-0.007366816969273771,-0.005203621053183838,-0.00158621473195808,-0.01928462470232084,-0.015900802341825226,0.002913775325103174,-0.01618341949584412
2016-10-18,0.018316274989203407,0.018744779687944302,0.015852934670728125,0.01614915148032825,0.019097120603623452,0.021992281210381215,0.00491710361572828
2016-10-19,-0.0021688629658953573,-0.002373925341125016,-0.002127024621127127,0.00039737698228314855,0.00576443656716652,-0.02678353259912214,-0.003935366639995053
2016-10-20,0.004643356702434431,0.005184819732495072,0.002522666047489075,-0.002267596877421063,0.0001839743491292012,-0.00041775768479990205,0.007093924974025612
2016-10-21,-0.0007302693005772909,-0.0018737934192962769,0.01138803348495454,0.012034171241008806,-0.02170409755886915,0.0033367241780837276,0.0010092819616822624
2016-10-24,0.001827421566476417,0.003622725808497762,0.002288310589706022,-0.0056426457573266475,-0.0008461004718274268,0.004984532244609596,0.01121079623150223
2016-10-25,-0.002028752078716778,-0.0031156725873326963,-0.01212112242076202,-0.010541425106801228,-0.0023067283568778407,-0.010831381413815677,0.011752733698482842
2016-10-26,-0.008788614143282913,-0.009115728862150618,-0.0009178924254067411,-0.008836918911977243,-0.0064306328471772645,0.0,0.015046897704253936
2016-10-27,0.0,0.00284797297331707,0.009077145964559108,0.01027523888932258,-0.005088546382746806,0.018056086613235323,-0.0015262074685740146
2016-10-28,0.002637185827023103,0.0009169553949153197,-0.00805505845165122,0.005535573790543147,0.005942068762723629,0.0,0.002726753433805129
2016-11-01,-0.001361194585834724,-0.0023254248215636153,-0.020511989222022464,0.000595281486709176,-0.003751286288730782,-0.01304230609218937,0.0003316481960595752
2016-11-02,-0.013098012546713278,-0.0126126046894246,-0.019746621478945237,-0.010894227684324242,-0.026269858336706697,-0.011105161983468115,-0.014307059624224294
2016-11-03,-0.0034178384703515974,-0.003527871784321235,0.006661282368335186,0.007037119403445757,0.00019533455184816972,0.012562623053419486,0.0018877629413598385
2016-11-04,-0.006052515976112005,-0.0057081055798864355,0.004774305562821546,-0.009005159492520676,-0.018132842566309648,0.035765561484924824,-0.017497539420118002
2016-11-07,0.007477508488474172,0.0067542459407849975,-0.02322341753890189,0.0046128850593305515,-0.004385376383235773,0.02947513104580768,0.0019439144973407707
2016-11-08,0.005457567982691813,0.004801101919548856,0.002697090048118689,0.00387415914593614,0.0023445403909594376,-0.0035149895121273644,-0.008247927466857874
2016-11-09,-0.013142597631656372,-0.012348394310516042,-0.05091998018730415,-0.0024346507268608875,0.0010956647854518664,-0.029580468376757096,-0.04992018917239349
2016-11-10,0.011057004040454288,0.00968236079373419,-0.006658283467634085,0.02158366378886889,0.0057567833833900295,0.011618956597406083,-0.012022687963888501
2016-11-11,-0.027281387102400245,-0.025724804308836724,-0.025514800467846932,-0.002153292586442923,-0.008597947001399042,-0.03279654466763482,-0.037135979250523476
2016-11-15,-0.022902856859881027,-0.019358889533762635,0.00954461374721749,-0.01663709354998577,-0.01645603583581945,-0.02268799517701492,-0.05765629143719053
2016-11-16,0.00038839613027796815,-0.00022589472451528536,0.03168967745636664,-0.0083229293930982,0.0011663190125794642,-0.028182940416126456,0.029318379124857685
2016-11-17,-0.003909439439924611,-0.002706086065165536,-0.024222338524790388,-0.011436545397063291,-0.008959905410805824,0.002595160271747332,-0.013159829517707777
2016-11-18,-0.0007242886837524054,-0.002954643945589197,-0.0056775893256828525,-0.015400111265281957,0.009922502414178247,-0.015892399251683287,0.005133315868567578
2016-11-21,-0.018121871425979208,-0.014835937500784269,0.0036635902782196084,-0.010539256318911505,0.004042385148235184,-0.01614915065539968,-0.03357142951600167
2016-11-22,0.009189427494783686,0.007564470774415355,0.0009840595547077058,-0.0005421053001439802,0.009985223981423097,0.008439027118106068,0.030263442983287092
2016-11-23,0.0038664021768521906,0.0035003580179395755,0.009950112440817449,-0.011163636752834272,0.007510746822289249,-0.0064336777646074594,-0.010942115005933672
2016-11-24,-0.008475662098625492,-0.007383324382995937,0.01477670850253432,-0.016381596030854872,-0.021690331620053627,-0.00513220265909986,-0.010441840592735119
2016-11-25,0.018508197132650395,0.017486088939264732,0.04986786471375204,0.020214840273433232,0.0064106884580672485,0.023436823461651102,0.008955437960509016
2016-11-28,0.0015516218520144065,0.001284690515030107,-0.0077463074760375505,-0.004086552802155197,-0.007119955005824963,0.02118986430101355,0.004125985474400906
2016-11-29,0.0018747258935878364,0.0016623579741104066,-0.010016702080646311,-0.00482397731385209,0.011137239422049028,-0.011404047039615506,0.03895546908363201
2016-11-30,0.010063243621010187,0.009757524883692525,0.0071428975608078815,0.01753373300348038,-0.007697134076280143,0.0062561191316490294,0.03435656507549645
2016-12-01,-0.0038495313077255844,-0.0034912968583480364,-0.005551112275282044,-0.001961012754155611,0.0077474557774825925,0.004291762376837482,-0.002642955308690631
2016-12-02,-0.013034894616328785,-0.012474348066835006,-0.01855009429470833,-0.006830483078586802,-0.003011402546821529,-0.02164570102754837,-0.0356619415166044
2016-12-05,0.005174081595203717,0.004505142434142684,-0.01626681396234897,0.0060785239752512155,-0.0009051989816351025,0.017568993346498196,0.026259893840288484
2016-12-06,0.0017699108511290973,0.0016556172550732384,-0.0016712020083833323,-0.00158938977773726,0.011355481670905831,-0.010156939567108836,-0.013107044805497736
2016-12-07,-0.005059979081726951,-0.005924080566444445,-0.012820556831961483,-0.010816418153908991,-0.006036963057789002,-0.013117729786641164,-0.003618915414438817
2016-12-08,0.01771416991645225,0.017283643235577628,0.018941933313797676,0.015035469117393063,0.020702138067883347,0.026494572738918087,0.02279049087838736
2016-12-09,0.0018051676124937188,0.001979751635099447,-0.00022766552835307152,-0.0010010389565735522,0.00868733346452899,0.012142055062958512,7.629468378844706e-05
2016-12-12,-0.0110696301085067,-0.008709364672975894,0.00588181441931912,-0.01162540606131035,-0.0017022887873396897,-0.016437694710880635,-0.017457971589285748
2016-12-13,0.006222340051564856,0.006862254970151582,-0.003584011507448359,0.0015186677833440854,0.012191658767835456,0.014318008397141035,0.003638106770624816
2016-12-14,-0.004797498800311217,-0.0035639547054984178,0.003312278424317583,-0.008933431387279533,0.018768808386607105,-0.010665406605492755,-0.0042895474969135705
2016-12-15,-0.0035320811496504234,-0.003153862518892936,0.02314906769197478,0.0007652733751619678,-0.0062013383351651186,-0.014907857324572227,0.00213728072424324
2016-12-16,-0.0017369253327927936,-0.0011133948640082991,0.010282264328913548,0.004832770325132074,0.003980724981968997,-0.014691821932340865,0.007078901448531738
2016-12-19,-0.004321667547371177,-0.00434552604666294,0.002733958549630877,-0.004705318977609174,0.005095031652095017,0.0028672788604202637,-0.014286349006553678
2016-12-20,-0.002712120563700182,-0.0025328546711911315,0.021780686855101372,0.004366934225798147,-0.0043857865693093245,0.012912063733854673,-0.0013793060491185116
2016-12-21,-0.0026140364419848794,-0.0024966391016825185,-0.011047361046150783,-0.0016089489152033565,0.005044405547198316,-0.016000386373677955,0.0058269650512201565
2016-12-22,-0.010249174221346635,-0.010064094300616944,-0.0025531025039020605,-0.005864408607852312,-0.009354641606990732,0.0055085706778355,-0.010457765001223862
2016-12-23,0.0008330679821799691,0.0023490690690994853,-0.008529618752580959,0.011147129961852187,0.003742998792549024,-0.012604052043409197,0.021933355696626577
2016-12-26,-0.009752185003087277,-0.009011035967562364,0.002182930531959393,-0.009529061616548873,-0.009359997419241317,0.0013344708751477086,-0.005750523388377005
2016-12-27,0.015632877835896508,0.015622602745310132,0.013127015760395544,0.008643489416608752,0.01633447397862131,0.03943443483637665,0.010903575177747982
2016-12-28,0.0002489466427704201,-0.00010528610390814208,-0.004313449405723091,0.0013070400328034637,-0.014188776002042935,0.005963721534938848,0.0013867711388666493
2016-12-29,0.008520076594397352,0.0059140559078869614,0.016419852081945407,0.015426924755490568,0.014892993440863478,0.0023333014776234506,0.01584513372866425
2016-12-30,0.01009250251719962,0.009824488136151999,0.0058723251214090055,0.0008295125200650233,0.015783474969152778,0.023658459274880528,0.0008932619550829912
2017-01-02,-0.0007698979027406239,-0.001165374266676622,-0.0017771365697534236,-0.007573208870228498,0.0024913953963379143,-0.002900912928796018,0.027158540278085397
2017-01-03,0.0015575613575364855,0.00179534954571281,0.0029179526898355235,-0.006032655521440056,0.003954932180749715,0.009911214234061383,0.007726989503689552
2017-01-04,-0.000213639347077077,-0.00037950689635302126,0.004739047506500782,-0.0037044646546000592,-0.020635557892921597,0.008592670593933427,-0.0011352727571551924
2017-01-05,0.01011892597298747,0.00916108424175377,-0.01913540321754148,0.0005901341841019203,0.009559190588314337,0.0052823790121721,0.023849449103163778
2017-01-06,-0.0036324930615787565,-0.00443756796731698,-0.022965813600133167,0.0062611298732262455,-0.002276570426102964,-0.01654969942659612,-0.0034488387627042982
2017-01-09,-0.0009405426329767153,-0.0012219954837675573,0.009727429959591305,0.0012974627002835248,0.002554905793710205,0.012895565599855274,0.007619411995372971
2017-01-10,0.00636019325025039,0.006452467337345169,0.00504442967966412,0.015895467435381505,0.01121100415281795,0.012530450187637321,0.002885371409417914
