Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,,
2017-01-12,286.24627685546875,308.75,310.92498779296875,306.375,308.75,2916316
2017-01-13,285.66680908203125,308.125,309.92498779296875,307.1499938964844,309.75,3850412
2017-01-16,289.17822265625,311.9125061035156,312.36248779296875,308.20001220703125,308.375,3765864
2017-01-17,287.0574951171875,309.625,313.1000061035156,309.0625,311.75,3559612
2017-01-18,288.00775146484375,310.6499938964844,314.0,310.2124938964844,310.2250061035156,4612888
2017-01-19,286.547607421875,309.07501220703125,311.2250061035156,308.75,311.2250061035156,3512412
2017-01-20,286.5591125488281,309.0874938964844,311.25,307.5,309.0,13942068
2017-01-23,288.4829406738281,311.1625061035156,312.5,308.95001220703125,309.0,4793848
2017-01-24,293.7906188964844,316.88751220703125,317.875,312.3125,312.5,10261864
2017-01-25,299.1331481933594,322.6499938964844,323.8999938964844,317.5249938964844,318.1499938964844,15636984
2017-01-27,299.4344482421875,322.9750061035156,325.0,322.0,324.75,6852236
2017-01-30,297.82354736328125,321.23748779296875,323.23748779296875,320.13751220703125,323.23748779296875,5319628
2017-01-31,298.2176208496094,321.6625061035156,323.17498779296875,319.25,320.6000061035156,6101040
2017-02-01,302.6329650878906,326.42498779296875,327.5,320.125,321.54998779296875,10910664
2017-02-02,301.010498046875,324.67498779296875,326.42498779296875,323.1499938964844,326.42498779296875,5971636
2017-02-03,303.8730163574219,327.76251220703125,329.0,324.125,324.75,8005104
2017-02-06,304.5798645019531,328.5249938964844,330.0,327.86248779296875,328.07501220703125,4310220
2017-02-07,302.96905517578125,326.7875061035156,329.5,325.73748779296875,329.0,3411920
2017-02-08,302.6213684082031,326.4125061035156,329.67498779296875,324.5375061035156,326.88751220703125,4940960
2017-02-09,300.7671813964844,324.4125061035156,329.9750061035156,323.13751220703125,327.3500061035156,4465376
2017-02-10,302.14617919921875,325.8999938964844,327.1875,324.5,324.5874938964844,3296736
2017-02-13,303.67596435546875,327.54998779296875,328.75,324.79998779296875,326.88751220703125,2795792
2017-02-14,303.884521484375,327.7749938964844,328.5,326.0,328.5,2446060
2017-02-15,306.4573059082031,330.54998779296875,331.0,326.86248779296875,328.0,6126940
2017-02-16,307.7784423828125,331.9750061035156,333.25,330.0625,330.75,5043700
2017-02-17,319.1703186035156,344.26251220703125,363.5,340.11248779296875,361.25,402259960
